H (A/m),T (K),File,cluster_ae,cluster_vae
55704.23005183935,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0008.vti,4,3
63661.97720210211,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0009.vti,4,3
71619.72435236486,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0010.vti,4,3
79577.47150262764,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0011.vti,4,3
87535.2186528904,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0012.vti,4,3
95492.96580315314,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0013.vti,4,3
103450.7129534159,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0014.vti,4,3
111408.4601036787,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0015.vti,4,3
119366.2072539414,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0016.vti,4,3
127323.9544042042,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0017.vti,4,3
135281.701554467,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0018.vti,4,3
143239.4487047297,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0019.vti,4,3
151197.1958549925,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0020.vti,1,4
159154.9430052553,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0021.vti,1,4
167112.690155518,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0022.vti,1,4
175070.4373057808,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0023.vti,1,4
183028.1844560436,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0024.vti,1,4
190985.9316063063,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0025.vti,1,4
198943.6787565691,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0026.vti,1,4
206901.4259068318,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0027.vti,1,4
214859.1730570946,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0028.vti,1,4
222816.9202073574,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0029.vti,1,4
230774.6673576201,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0030.vti,1,4
238732.4145078829,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0031.vti,1,4
246690.1616581456,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0032.vti,1,4
254647.9088084084,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0033.vti,2,0
262605.6559586712,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0034.vti,2,0
270563.4031089339,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0035.vti,2,0
278521.1502591967,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0036.vti,2,0
286478.8974094595,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0037.vti,2,0
294436.6445597222,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0038.vti,2,0
302394.391709985,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0039.vti,2,0
310352.1388602477,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0040.vti,2,0
318309.8860105106,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0041.vti,2,0
326267.6331607733,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0042.vti,2,0
334225.380311036,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0043.vti,2,0
342183.1274612988,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0044.vti,2,0
350140.8746115616,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0045.vti,2,0
358098.6217618244,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0046.vti,2,0
366056.3689120871,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0047.vti,2,0
374014.1160623499,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0048.vti,2,0
381971.8632126126,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0049.vti,2,0
389929.6103628754,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0050.vti,2,0
397887.3575131382,1080.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_1080.0/fields_0051.vti,2,0
0.0,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0001.vti,3,1
7957.747150262763,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0002.vti,3,1
15915.49430052553,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0003.vti,3,1
23873.24145078829,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0004.vti,3,1
31830.98860105105,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0005.vti,3,1
39788.73575131382,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0006.vti,3,1
47746.48290157657,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0007.vti,3,1
55704.23005183935,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0008.vti,3,1
63661.97720210211,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0009.vti,3,1
71619.72435236486,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0010.vti,3,1
79577.47150262764,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0011.vti,3,1
87535.2186528904,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0012.vti,3,1
95492.96580315314,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0013.vti,3,1
103450.7129534159,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0014.vti,3,1
111408.4601036787,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0015.vti,3,1
119366.2072539414,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0016.vti,3,1
127323.9544042042,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0017.vti,3,1
135281.701554467,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0018.vti,3,1
143239.4487047297,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0019.vti,3,1
151197.1958549925,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0020.vti,3,1
159154.9430052553,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0021.vti,3,1
167112.690155518,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0022.vti,0,1
175070.4373057808,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0023.vti,0,1
183028.1844560436,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0024.vti,0,1
190985.9316063063,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0025.vti,0,1
198943.6787565691,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0026.vti,0,1
206901.4259068318,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0027.vti,0,1
214859.1730570946,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0028.vti,0,1
222816.9202073574,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0029.vti,0,1
230774.6673576201,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0030.vti,0,1
238732.4145078829,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0031.vti,0,1
246690.1616581456,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0032.vti,0,1
254647.9088084084,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0033.vti,0,1
262605.6559586712,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0034.vti,0,1
270563.4031089339,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0035.vti,0,1
278521.1502591967,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0036.vti,0,1
286478.8974094595,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0037.vti,0,1
294436.6445597222,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0038.vti,0,1
302394.391709985,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0039.vti,0,1
310352.1388602477,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0040.vti,0,1
318309.8860105106,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0041.vti,0,1
326267.6331607733,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0042.vti,0,1
334225.380311036,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0043.vti,0,1
342183.1274612988,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0044.vti,0,1
350140.8746115616,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0045.vti,0,1
358098.6217618244,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0046.vti,0,1
366056.3689120871,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0047.vti,0,1
374014.1160623499,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0048.vti,0,1
381971.8632126126,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0049.vti,0,1
389929.6103628754,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0050.vti,0,1
397887.3575131382,3000.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_3000.0/fields_0051.vti,0,1
0.0,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0001.vti,3,1
7957.747150262763,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0002.vti,3,1
15915.49430052553,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0003.vti,3,1
23873.24145078829,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0004.vti,3,1
31830.98860105105,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0005.vti,3,1
39788.73575131382,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0006.vti,3,1
47746.48290157657,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0007.vti,3,1
55704.23005183935,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0008.vti,3,1
63661.97720210211,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0009.vti,3,1
71619.72435236486,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0010.vti,3,1
79577.47150262764,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0011.vti,3,1
87535.2186528904,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0012.vti,3,1
95492.96580315314,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0013.vti,3,1
103450.7129534159,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0014.vti,3,1
111408.4601036787,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0015.vti,3,1
119366.2072539414,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0016.vti,3,1
127323.9544042042,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0017.vti,3,1
135281.701554467,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0018.vti,3,1
143239.4487047297,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0019.vti,0,1
151197.1958549925,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0020.vti,0,1
159154.9430052553,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0021.vti,0,1
167112.690155518,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0022.vti,0,1
175070.4373057808,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0023.vti,0,1
183028.1844560436,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0024.vti,0,1
190985.9316063063,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0025.vti,0,1
198943.6787565691,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0026.vti,0,1
206901.4259068318,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0027.vti,0,1
214859.1730570946,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0028.vti,0,1
222816.9202073574,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0029.vti,0,1
230774.6673576201,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0030.vti,0,1
238732.4145078829,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0031.vti,0,1
246690.1616581456,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0032.vti,0,1
254647.9088084084,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0033.vti,0,1
262605.6559586712,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0034.vti,0,1
270563.4031089339,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0035.vti,0,1
278521.1502591967,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0036.vti,0,1
286478.8974094595,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0037.vti,0,1
294436.6445597222,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0038.vti,0,1
302394.391709985,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0039.vti,0,1
310352.1388602477,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0040.vti,0,1
318309.8860105106,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0041.vti,0,1
326267.6331607733,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0042.vti,0,1
334225.380311036,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0043.vti,0,1
342183.1274612988,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0044.vti,0,1
350140.8746115616,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0045.vti,0,1
358098.6217618244,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0046.vti,0,1
366056.3689120871,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0047.vti,0,1
374014.1160623499,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0048.vti,0,1
381971.8632126126,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0049.vti,0,1
389929.6103628754,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0050.vti,0,1
397887.3575131382,2880.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2880.0/fields_0051.vti,0,1
0.0,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0001.vti,3,1
7957.747150262763,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0002.vti,3,1
15915.49430052553,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0003.vti,3,1
23873.24145078829,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0004.vti,3,1
31830.98860105105,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0005.vti,3,1
39788.73575131382,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0006.vti,3,1
47746.48290157657,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0007.vti,3,1
55704.23005183935,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0008.vti,3,1
63661.97720210211,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0009.vti,3,1
71619.72435236486,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0010.vti,3,1
79577.47150262764,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0011.vti,3,1
87535.2186528904,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0012.vti,3,1
95492.96580315314,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0013.vti,3,1
103450.7129534159,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0014.vti,0,1
111408.4601036787,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0015.vti,0,1
119366.2072539414,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0016.vti,0,1
127323.9544042042,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0017.vti,0,1
135281.701554467,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0018.vti,0,1
143239.4487047297,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0019.vti,0,1
151197.1958549925,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0020.vti,0,1
159154.9430052553,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0021.vti,0,1
167112.690155518,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0022.vti,0,1
175070.4373057808,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0023.vti,0,1
183028.1844560436,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0024.vti,0,1
190985.9316063063,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0025.vti,0,1
198943.6787565691,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0026.vti,0,1
206901.4259068318,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0027.vti,0,1
214859.1730570946,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0028.vti,0,1
222816.9202073574,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0029.vti,0,1
230774.6673576201,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0030.vti,0,1
238732.4145078829,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0031.vti,0,1
246690.1616581456,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0032.vti,0,1
254647.9088084084,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0033.vti,0,1
262605.6559586712,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0034.vti,0,1
270563.4031089339,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0035.vti,0,1
278521.1502591967,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0036.vti,0,1
286478.8974094595,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0037.vti,0,1
294436.6445597222,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0038.vti,0,1
302394.391709985,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0039.vti,0,1
310352.1388602477,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0040.vti,0,1
318309.8860105106,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0041.vti,0,1
326267.6331607733,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0042.vti,0,1
334225.380311036,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0043.vti,0,1
342183.1274612988,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0044.vti,0,1
350140.8746115616,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0045.vti,0,1
358098.6217618244,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0046.vti,0,1
366056.3689120871,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0047.vti,0,1
374014.1160623499,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0048.vti,0,1
381971.8632126126,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0049.vti,0,1
389929.6103628754,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0050.vti,0,1
397887.3575131382,2520.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_2520.0/fields_0051.vti,0,1
0.0,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0001.vti,4,3
7957.747150262763,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0002.vti,4,3
15915.49430052553,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0003.vti,4,3
23873.24145078829,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0004.vti,4,3
31830.98860105105,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0005.vti,4,3
39788.73575131382,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0006.vti,4,3
47746.48290157657,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0007.vti,4,3
55704.23005183935,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0008.vti,4,3
63661.97720210211,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0009.vti,4,3
71619.72435236486,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0010.vti,4,3
79577.47150262764,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0011.vti,4,3
87535.2186528904,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0012.vti,4,3
95492.96580315314,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0013.vti,4,3
103450.7129534159,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0014.vti,4,3
111408.4601036787,840.0,/scratch/holtsamu/fege_phase_diagram/temperature_field_diagram/data/data_840.0/fields_0015.vti,4,3
